Season Number,Startup Name,Season Start,Season End,Episode Number,Episode Title,Anchor,Pitch Number,Industry,Business Description,Company Website,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Started in,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of sharks in deal,Deal has conditions,Has Patents,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Guest Name,Ashneer Present,Namita Present,Anupam Present,Vineeta Present,Aman Present,Peyush Present,Ghazal Present,Amit Present,Guest Present
1,KetoIndia,20-12-2021,4/2/2022,19,Forming An Idea And Bagging A Deal,Rannvijay Singh,61,Food,Customised Keto Diets for various Medical/Health issues,https://www.ketoindia.fit/,1,1,0,0,0,,0,Delhi,Delhi,180,0,0,0,150,1.25,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Magiclock,20-12-2021,4/2/2022,19,Forming An Idea And Bagging A Deal,Rannvijay Singh,62,Hardware,LPG Cylinder lock,http://www.magiclockdc.com/,3,3,0,0,0,,0,Mumbai,Maharashtra,0,0.04,0,0,120,8,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,TheStatePlate,20-12-2021,4/2/2022,20,A Variety Of Ideas,Rannvijay Singh,63,Food,Delicacies,https://thestateplate.com/,2,1,1,0,0,,2020,"Bangalore,Kolkata","Karnataka,West Bengal",0,40,0,0,65,2,3250,1,1,40,3,25,0,1333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,25,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Bakarmax,20-12-2021,4/2/2022,20,A Variety Of Ideas,Rannvijay Singh,64,Technology/Software,Comics & Animation,https://bakarmax.com/,2,2,0,0,0,,2020,Delhi,Delhi,35,0,0,0,35,5,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,INACAN,20-12-2021,4/2/2022,20,A Variety Of Ideas,Rannvijay Singh,65,Food,Can Cocktails,https://inacan.in/,3,3,0,0,0,,2020,Pune,Maharashtra,0,23,0,0,50,2,2500,1,1,100,10,0,0,1000,5,0,0,20,2,0,20,2,0,20,2,0,0,0,0,20,2,0,20,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Get-A-Whey,20-12-2021,4/2/2022,21,Game-changing Ideas,Rannvijay Singh,66,Food,Sugar-Free Icecream,https://getawhey.in/,2,1,1,0,0,,2018,Mumbai,Maharashtra,360,0.25,69,0,100,8,1250,1,1,100,15,0,0,667,3,0,0,33.33,5,0,0,0,0,0,0,0,33.33,5,0,33.33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,Sid07Designs,20-12-2021,4/2/2022,21,Game-changing Ideas,Rannvijay Singh,67,Hardware,Inventions,https://sid07designs.com/,1,1,0,0,0,,2018,Jammu,Jammu & Kashmir,0,1,0,0,47,10,470,1,1,25,75,22,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,22,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,TheQuirkyNaari,20-12-2021,4/2/2022,21,Game-changing Ideas,Rannvijay Singh,68,Beauty/Fashion,Customised Apparels,https://thequirkynaari.com/,1,0,1,0,0,,2018,Mathura,Uttar Pradesh,0,3,0,0,35,5,700,1,1,35,24,0,0,146,2,0,0,0,0,0,0,0,0,17.5,12,0,17.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,HairOriginals,20-12-2021,4/2/2022,22,Turning Ideas Into Businesses,Rannvijay Singh,69,Beauty/Fashion,Natural Hair Extensions,https://www.hairoriginals.in/,3,3,0,0,0,,2019,Gurgaon,Haryana,0,50,62,0,60,2,3000,1,1,60,4,0,0,1500,3,0,0,20,1.33,0,0,0,0,20,1.33,0,0,0,0,0,0,0,20,1.33,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,Poo-de-Cologne,20-12-2021,4/2/2022,22,Turning Ideas Into Businesses,Rannvijay Singh,70,Beauty/Fashion,Toilet Spray with Essential Oils,https://www.poodecologne.com/,1,0,1,0,0,,0,Mumbai,Maharashtra,0,0.75,150,0,75,5,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,Moonshine,20-12-2021,4/2/2022,22,Turning Ideas Into Businesses,Rannvijay Singh,71,Food,Meads,https://www.moonshinemeadery.com/,2,2,0,0,0,,2018,Mumbai,Maharashtra,372,0,70,0,80,0.5,16000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,Falhari,20-12-2021,4/2/2022,22,Turning Ideas Into Businesses,Rannvijay Singh,72,Food,Fresh Fruits salads,https://falhari.com/,3,3,0,0,0,,2015,Gurgaon,Haryana,0,1,25,0,50,2,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,NamhyaFoods,20-12-2021,4/2/2022,23,Investing In Innovation,Rannvijay Singh,73,Food,Ayurvedic Enriched Food,https://namhyafoods.com/,1,0,1,0,0,,2019,Jammu,Jammu & Kashmir,0,16,34,0,100,5,2000,1,1,50,10,50,0,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,UrbanMonkey,20-12-2021,4/2/2022,23,Investing In Innovation,Rannvijay Singh,74,Beauty/Fashion,Streetwear,https://www.urbanmonkey.com/,1,1,0,0,0,,2014,Mumbai,Maharashtra,0,200,25,0,100,1,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,GuardianGears,20-12-2021,4/2/2022,23,Investing In Innovation,Rannvijay Singh,75,Manufacturing,Motorcycle Luggage bags,https://guardiangears.in/,2,1,1,0,1,,2018,Hyderabad,Telangana,2500,21,50,0,30,5,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,ModernMyth,20-12-2021,4/2/2022,23,Investing In Innovation,Rannvijay Singh,76,Beauty/Fashion,Bags Slings Clutches Handbags Totes Laptop Bags Travel Essentials Pouches Trunks & Gifting,https://www.modernmyth.in/,2,1,1,0,0,,2019,Delhi,Delhi,0,14,0,0,75,5,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1,TheSassBar,20-12-2021,4/2/2022,24,A Decade Of Indian Entrepreneurship,Rannvijay Singh,77,Beauty/Fashion,Gifts Soaps,https://www.thesassbar.com/,1,0,1,0,0,,2021,Mumbai,Maharashtra,0,7,65,0,40,8,500,1,1,50,35,0,0,143,2,0,0,0,0,0,0,0,0,25,17.5,0,0,0,0,0,0,0,0,0,0,25,17.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,KGAgrotech,20-12-2021,4/2/2022,24,A Decade Of Indian Entrepreneurship,Rannvijay Singh,78,Agriculture,Agricultural Innovations,0,2,2,0,0,0,,2014,Malegaon,Maharashtra,0,0,0,0,30,10,300,1,1,10,40,20,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,NuskhaKitchen,20-12-2021,4/2/2022,24,A Decade Of Indian Entrepreneurship,Rannvijay Singh,79,Food,Homemade after delivery Foods,https://nuskhakitchen.com/,2,1,1,0,0,,2019,Jaipur,Rajasthan,0,1.45,0,0,20,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,PawsIndia,20-12-2021,4/2/2022,25,An Ocean Of Opportunities,Rannvijay Singh,80,Animal/Pets,Dog Products,https://pawsindia.com/,1,0,1,0,0,,2016,Mumbai,Maharashtra,0,20,0,0,50,4,1250,1,1,50,15,0,0,333,1,0,0,0,0,0,0,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,SunfoxTechnologies,20-12-2021,4/2/2022,25,An Ocean Of Opportunities,Rannvijay Singh,81,Medical/Health,Portable ECG Device,https://www.sunfox.in/,4,4,0,0,0,,2016,Dehradun,Uttarakhand,120,5,0,0,100,2,5000,1,1,100,6,0,0,1667,5,0,0,0,0,0,20,1.2,0,20,1.2,0,20,1.2,0,0,0,0,20,1.2,0,20,1.2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,Alpino,20-12-2021,4/2/2022,25,An Ocean Of Opportunities,Rannvijay Singh,82,Food,Roasted Peanut butter Products,https://alpino.store/,4,4,0,0,0,,2016,Surat,Gujarat,1000,0,38,0,150,2,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,IsakFragrances,20-12-2021,4/2/2022,26,Revolutionary Ideas,Rannvijay Singh,83,Beauty/Fashion,Perfumes Fragrances,https://isakfragrances.com/,1,0,1,0,0,,2016,Lucknow,Uttar Pradesh,0,3.5,0,0,50,8,625,1,1,50,50,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,JulaaAutomation,20-12-2021,4/2/2022,26,Revolutionary Ideas,Rannvijay Singh,84,Manufacturing,Automatic Cradle,https://www.automaticjulaa.com/,3,3,0,0,0,,2022,Ahmedabad,Gujarat,0,0,0,0,50,10,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,RarePlanet,20-12-2021,4/2/2022,26,Revolutionary Ideas,Rannvijay Singh,85,Manufacturing,Handicrafts,https://rareplanet.in/,2,2,0,0,0,,2015,Kolkata,West Bengal,0,12,0,0,65,1,6500,1,1,65,3,0,0,2167,1,0,0,0,0,0,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,ThekaCoffee,20-12-2021,4/2/2022,27,Investing In The Future Of India,Rannvijay Singh,86,Food,Coffee Products,https://thekacoffee.com/,1,1,0,0,0,,2018,Gandhinagar,Gujarat,180,4,0,0,50,10,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,WattTechnovations,20-12-2021,4/2/2022,27,Investing In The Future Of India,Rannvijay Singh,87,Medical/Health,Ventilated PPE Kits,https://www.watttechnovations.com/,1,1,0,0,0,,2020,Pune,Maharashtra,0,0,0,0,0.00101,2,0,1,1,0.00101,4,0,0,0,4,0,0,0,0,0,0.0002525,1,0,0.0002525,1,0,0,0,0,0,0,0,0.0002525,1,0,0.0002525,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,AlisteTechnologies,20-12-2021,4/2/2022,27,Investing In The Future Of India,Rannvijay Singh,88,Technology/Software,Automation Solutions,https://www.alistetechnologies.com/,6,6,0,0,0,,2020,Noida,Uttar Pradesh,0,7.5,40,0,60,5,1200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,InsuranceSamadhan,20-12-2021,4/2/2022,27,Investing In The Future Of India,Rannvijay Singh,89,Services,Insurance Solutions,https://www.insurancesamadhan.com/,3,2,1,0,0,,2016,Noida,Uttar Pradesh,0,22,0,0,100,1,10000,1,1,100,4,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,HumpyA2,20-12-2021,4/2/2022,28,Meeting The New India Minds,Rannvijay Singh,90,Food,Organic Milk A2 Products,https://humpyfarms.com/,3,2,1,0,0,,2017,Pune,Maharashtra,208,0,44,0,75,4,1875,1,1,100,15,0,0,667,3,0,0,0,0,0,0,0,0,0,0,0,33.33,5,0,0,0,0,33.33,5,0,33.33,5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,KunafaWorld,20-12-2021,4/2/2022,28,Meeting The New India Minds,Rannvijay Singh,91,Food,Kunafa food products,https://www.kunafaworld.com/,2,1,1,0,1,,2018,Mangalore,Karnataka,200,30,30,0,90,5,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,GoldSafeSolutions,20-12-2021,4/2/2022,28,Meeting The New India Minds,Rannvijay Singh,92,Manufacturing,Anti-Suicidal Fan Rod,https://www.goldlife.co.in/,2,2,0,0,0,,2017,Mumbai,Maharashtra,50,0,25,0,50,5,1000,1,1,50,30,0,0,167,3,0,0,0,0,0,0,0,0,0,0,0,16.66,10,0,0,0,0,16.66,10,0,16.66,10,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,WakaoFoods,20-12-2021,4/2/2022,29,Businesses Of Tomorrow,Rannvijay Singh,93,Food,Jackfruit Products,https://wakaofoods.com/,1,1,0,0,0,,2021,Goa,Goa,0,6,0,0,75,5,1500,1,1,75,21,0,0,357,3,0,0,0,0,0,25,7,0,0,0,0,25,7,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,PDDFalcon,20-12-2021,4/2/2022,29,Businesses Of Tomorrow,Rannvijay Singh,94,Manufacturing,Stainless Steel Items,https://falconproducts.co.in/,2,1,1,0,1,,2018,Gandhinagar,Gujarat,272,0,30,0,75,3,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,PlayBoxTV,20-12-2021,4/2/2022,29,Businesses Of Tomorrow,Rannvijay Singh,95,Services,Streaming Platform,https://playboxtv.in/,2,2,0,0,0,,2017,Mumbai,Maharashtra,1020,0,0,0,100,3.5,2857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,Sippline,20-12-2021,4/2/2022,30,Sharks Ki Expertise,Rannvijay Singh,96,Manufacturing,Portable Glass Attachment Drinking Shields,https://www.sippline.com/,1,1,0,0,0,,2019,Pune,Maharashtra,0,0,0,0,75,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,KabaddiAdda,20-12-2021,4/2/2022,30,Sharks Ki Expertise,Rannvijay Singh,97,Sports,All-Kabaddi App,https://www.kabaddiadda.com/,2,2,0,0,0,,2019,Bangalore,Karnataka,250,0,0,0,80,1,8000,1,1,80,6,0,0,1333,2,0,0,0,0,0,40,3,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,ShadesofSpring,20-12-2021,4/2/2022,30,Sharks Ki Expertise,Rannvijay Singh,98,Services,Flowers,https://shadesofspring.in/,2,1,1,0,1,,2019,Bangalore,Karnataka,900,0,29,0,300,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Scholify,20-12-2021,4/2/2022,30,Sharks Ki Expertise,Rannvijay Singh,99,Education,Scholarship Platform,https://scholifyme.com/,1,1,0,0,0,,0,Bangalore,Karnataka,0,0,0,0,50,7.5,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Scrapshala,20-12-2021,4/2/2022,31,Entrepreneurship Ki Raah,Rannvijay Singh,100,Manufacturing,Handmade Reusable Scrap Materials,https://scrapshala.com/,2,0,2,0,0,,2016,Varanasi,Uttar Pradesh,0,2,0,0,50,10,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Sabjikothi,20-12-2021,4/2/2022,31,Entrepreneurship Ki Raah,Rannvijay Singh,101,Manufacturing,Vegetables Storage SaptKrishi,https://www.saptkrishi.com/,2,1,1,0,0,,0,Bhagalpur,Bihar,0,0,0,0,60,2.5,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,AyuRythm,20-12-2021,4/2/2022,31,Entrepreneurship Ki Raah,Rannvijay Singh,102,Medical/Health,Ayurvedic Wellness App,https://www.ayurythm.com/home/,3,3,0,0,0,,2016,Bangalore,Karnataka,0,0,0,0,75,2,3750,1,1,75,2.68,0,0,2799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Astrix,20-12-2021,4/2/2022,31,Entrepreneurship Ki Raah,Rannvijay Singh,103,Manufacturing,Smart Locks Qtouch,https://www.astrixengineering.com/,2,1,1,0,1,,2021,Coimbatore,Tamil Nadu,0,18,0,0,75,3,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,TheaandSid,20-12-2021,4/2/2022,32,The Road To Success,Rannvijay Singh,104,Services,Proposal Solutions,https://theaandsid.com/,2,0,2,0,0,,2021,Mumbai,Maharashtra,16,10,75,0,80,7,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,ExperentialEtc,20-12-2021,4/2/2022,32,The Road To Success,Rannvijay Singh,105,Technology/Software,Technology layered advertisement services,https://www.experientialetc.com/,2,2,0,0,0,,2017,Mumbai,Maharashtra,100,0,0,0,200,4,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,GrowFitter,20-12-2021,4/2/2022,32,The Road To Success,Rannvijay Singh,106,Technology/Software,Rewards App,https://www.growfitter.com/,2,2,0,0,0,,2016,Mumbai,Maharashtra,170,0,0,0,50,1,5000,1,1,50,2,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,C3Med-Tech,20-12-2021,4/2/2022,32,The Road To Success,Rannvijay Singh,107,Medical/Health,Portable ophthalmic vision devices,https://c3prototypes.com/,2,1,1,0,1,,2019,Ahmedabad,Gujarat,0,0,0,0,35,6,583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,ColourMeMad-CMM,20-12-2021,4/2/2022,33,Life-Changing Ideas,Rannvijay Singh,108,Beauty/Fashion,Insoles,https://yourfootdoctor.in/,2,1,1,0,1,,2017,Mumbai,Maharashtra,0,0.66,0,0,40,10,400,1,1,40,25,0,0,160,1,0,0,0,0,0,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Mavi's,20-12-2021,4/2/2022,33,Life-Changing Ideas,Rannvijay Singh,109,Food,Vegan Fermented Food,https://mavispantry.com/,2,1,1,0,1,,2018,Thane,Maharashtra,0,2,0,0,40,5,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,TweekLabs,20-12-2021,4/2/2022,33,Life-Changing Ideas,Rannvijay Singh,110,Sports,Sportswear,https://www.tweek-labs.com/,4,4,0,0,0,,2019,Delhi,Delhi,0,0,0,0,40,2,2000,1,1,60,10,0,0,600,3,0,0,20,3.33,0,0,0,0,20,3.33,0,0,0,0,0,0,0,20,3.33,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Proxgy,20-12-2021,4/2/2022,33,Life-Changing Ideas,Rannvijay Singh,111,Technology/Software,Virtual Reality,https://www.proxgy.com/,2,2,0,0,0,,2020,Delhi,Delhi,0,0,0,0,35,1,3500,1,1,100,10,0,0,1000,2,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,NomadFoodProject,20-12-2021,4/2/2022,34,Scaling Ambitions,Rannvijay Singh,112,Food,Bacon Jams Relishes,https://nomadfoodproject.com/,2,2,0,0,0,,2019,"Delhi,Pune","Delhi,Maharashtra",0,3,70,0,40,10,400,1,1,40,20,0,0,200,4,0,0,10,5,0,10,5,0,0,0,0,10,5,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1,TweeInOne,20-12-2021,4/2/2022,34,Scaling Ambitions,Rannvijay Singh,113,Beauty/Fashion,Reversible and convertible clothing,https://tweeinone.com/,1,0,1,0,0,,2017,Mumbai,Maharashtra,0,0,0,0,30,7.5,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1,GreenProtein,20-12-2021,4/2/2022,34,Scaling Ambitions,Rannvijay Singh,114,Food,Plant-Based Protein,https://greenprotein.co.in/,2,1,1,0,1,,2019,Mumbai,Maharashtra,0,12,40,0,60,2,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1,On2Cook,20-12-2021,4/2/2022,34,Scaling Ambitions,Rannvijay Singh,115,Food,Fastest Cooking Device,https://on2cook.com/,1,1,0,0,0,,0,Ahmedabad,Gujarat,0,0,0,0,100,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1,JainShikanji,20-12-2021,4/2/2022,35,The Final Destination,Rannvijay Singh,116,Food,Lemonade,https://jainshikanjimasala.com/,1,1,0,0,0,,2017,Modinagar,Uttar Pradesh,0,2,0,0,40,8,500,1,1,40,30,0,0,133,4,0,0,10,7.5,0,0,0,0,10,7.5,0,10,7.5,0,10,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1,Woloo,20-12-2021,4/2/2022,35,The Final Destination,Rannvijay Singh,117,Technology/Software,Washroom Finder,https://woloo.in/,3,1,2,0,0,,2020,Mumbai,Maharashtra,108,0,0,0,50,4,1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1,ElcareIndia,20-12-2021,4/2/2022,35,The Final Destination,Rannvijay Singh,118,Medical/Health,Carenting for Elders,https://elcare.co/,3,2,1,0,0,,2021,Mumbai,Maharashtra,60,0,30,0,100,2.5,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1,SneaKare,20-12-2021,4/2/2022,36,Gateway To Shark Tank India,Rannvijay Singh,119,Beauty/Fashion,Shoe Sneaker kits storage crates,https://sneakare.com/,1,1,0,0,0,,2020,Delhi,Delhi,0,7,0,0,20,5,400,1,1,21,12,0,0,175,3,0,0,0,0,0,7,4,0,0,0,0,7,4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FrenchCrown,20-12-2021,4/2/2022,36,Gateway To Shark Tank India,Rannvijay Singh,120,Beauty/Fashion,Clothes,https://frenchcrown.in/,2,2,0,0,0,,2017,Surat,Gujarat,7200,0,70,0,150,0.33,45455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,StoreMyGoods,20-12-2021,4/2/2022,36,Gateway To Shark Tank India,Rannvijay Singh,121,Services,Storage solutions,https://storemygoods.in/,3,2,1,0,1,,2020,Noida,Uttar Pradesh,100,0,0,0,100,1.75,5714,1,1,50,4,50,0,1250,2,0,0,0,0,0,25,2,25,0,0,0,0,0,0,0,0,0,25,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Devnagri,20-12-2021,4/2/2022,36,Gateway To Shark Tank India,Rannvijay Singh,122,Technology/Software,Translation of language content,https://devnagri.com/,2,2,0,0,0,,2020,Delhi,Delhi,500,0,0,0,100,1,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
